Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
OB,6351,CW1,,23,7,,3,,,1,,,,,1,,,,3,"Norton, Larry",,,,,,,larry norton,
OBHR,3310,001,1,8,9,5,9,7,6,1,1,,,,,7,1,,0,"Jun, Sora","Song, You-Xiang",,,,,sxj177030,,Organizational Behavior 
OBHR,3310,002,2,7,13,9,10,3,2,5,1,1,,1,1,4,,,1,"Jun, Sora","Song, You-Xiang",,,,,sxj177030,,Organizational Behavior 
OBHR,3310,003,15,18,7,5,3,2,,2,1,,,,,4,,,0,"Ritchey, David B",,,,,,davidr,david ritchey,Organizational Behavior 
OBHR,3310,004,27,15,10,2,2,,,,,,,,,3,,,0,"Ritchey, David B",,,,,,davidr,david ritchey,Organizational Behavior 
OBHR,3310,005,24,5,8,3,2,3,,1,,1,,1,2,2,,,1,"Guo, Nan",,,,,,nxg170006,nan guo,Organizational Behavior 
OBHR,3310,501,1,10,5,6,4,3,3,2,,1,1,1,2,4,1,,1,"Jun, Sora","Song, You-Xiang",,,,,sxj177030,,Organizational Behavior 
OBHR,3310,HON,,48,6,1,,,,,,,,,1,3,,,0,"Hazzard, Charles F","Morye, Pushkar Sushil",,,,,cxh056000,charles hazzard,Organizational Behavior 
OBHR,3330,001,3,29,9,4,5,4,1,,1,1,1,,,1,,,1,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,002,7,4,4,4,6,4,,5,,,,,2,8,,,5,"Takeuchi, Riki","Song, You-Xiang",,,,,rxt173730,riki takeuchi,Introduction to Human Resource Management 
OBHR,3330,003,5,34,14,4,,,,1,,,,,,1,1,,0,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,004,20,18,12,1,2,,,1,,,,,,6,,,0,"Ritchey, David B",,,,,,davidr,david ritchey,Introduction to Human Resource Management 
OBHR,3330,005,16,23,12,1,5,1,,1,,,,,,,,,0,"Ritchey, David B",,,,,,davidr,david ritchey,Introduction to Human Resource Management 
OBHR,3330,006,1,3,14,14,10,4,1,3,2,,,,1,5,,,2,"Weekley, Jeff A","Oruganti, Madhu Geetika",,,,,jaw160330,jeff weekley,Introduction to Human Resource Management 
OBHR,3330,007,2,4,14,5,3,3,,1,,,,,,2,,,1,"Takeuchi, Riki","Song, You-Xiang",,,,,rxt173730,riki takeuchi,Introduction to Human Resource Management 
OBHR,3330,008,3,6,9,7,10,5,4,2,2,1,,,2,5,1,,2,"Weekley, Jeff A","Oruganti, Madhu Geetika",,,,,jaw160330,jeff weekley,Introduction to Human Resource Management 
OBHR,3330,0W1,1,26,10,6,1,1,,,1,,,,2,2,,,0,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,501,1,32,13,5,2,1,1,,1,,,,,3,,,0,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,4310,001,8,5,6,4,2,1,1,,,,1,1,2,2,1,,3,"Kaplan, Marilyn R",,,,,,mkaplan,marilyn kaplan,Business Ethics 
OBHR,4331,501,8,7,13,2,4,5,1,,1,,,,1,,,,0,"Vidal-Brown, Sherry",,,,,,sxv200106,,Compensation and Benefits Administration 
OBHR,4333,501,21,8,7,3,5,3,,,1,,,,1,,,,2,"Ritchey, David B",,,,,,davidr,david ritchey,Performance Management 
OBHR,4350,001,1,4,3,2,1,2,1,,,,,,1,2,,,1,"Hicks, Jeffrey N","Shen, Jia",,,,,jnh061000,jeffrey hicks,Introduction to Leading and Managing 
OBHR,4352,001,2,5,9,2,6,2,3,2,1,,,,3,8,,,2,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OBHR,4352,002,3,11,8,4,6,2,4,,1,,,1,1,4,,,0,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OBHR,4354,001,19,14,4,4,1,3,1,2,,,,,,1,,,0,"Meda, Edward","Boncoeur, Olivier D",,,,,exm150330,edward meda,Leading Organizational Change 
OBHR,4395,001,,4,5,4,2,,,,,,,,,,,,0,"Weekley, Jeff A","Oruganti, Madhu Geetika",,,,,jaw160330,jeff weekley,Capstone Senior Project - Human Resource Management 
OPRE,3310,001,8,13,3,18,7,3,1,1,,,,,,14,,,1,"Kim, Joohyun",,,,,,jxk161630,joohyun kim,Operations Management 
OPRE,3310,002,7,20,,6,16,,2,4,,,,,1,11,1,,1,"Mozik, Vince C","Foroughi Esfahani, Bita",,,,,vcm170130,vince mozik,Operations Management 
OPRE,3310,003,10,11,7,14,5,7,,,,,,,1,13,1,,1,"Venkataraman, Ashwin","Nirbhavane, Akshay B",,,,,axv190029,ashwin venkataraman,Operations Management 
OPRE,3310,004,7,7,4,7,6,6,2,2,1,,,,2,5,3,,5,"Armaghan, Milad",,,,,,mxa135230,armaghan milad,Operations Management 
OPRE,3310,005,6,19,1,8,16,4,,,1,,,,,14,,,0,"Qi, Anyan","Jain, Rajul",,,,,axq140430,anyan qi,Operations Management 
OPRE,3310,006,3,9,8,7,6,6,1,2,2,,,,2,19,1,,4,"Rios Uribe, Ignacio A","Nirbhavane, Akshay B",,,,,iar200000,ignacio rios uribe,Operations Management 
OPRE,3310,007,10,15,21,4,8,3,,2,,,,,,5,2,,0,"Parks, David","Jain, Rajul",,,,,dxp153830,david parks,Operations Management 
OPRE,3310,008,15,10,1,7,3,5,,,2,3,,,,19,,,5,"Gokcinar, Abdullah H",,,,,,axg169230,abdullah gokcinar,Operations Management 
OPRE,3310,009,2,7,11,7,9,3,2,,,,,,,3,,,5,"Vu, Duc D",,,,,,ddv110020,duc vu,Operations Management 
OPRE,3310,0W1,1,15,,1,6,,,6,,,,,,21,,,4,"Deluke, Eugene","Buggineni, Kranthi Teja",,,,,gxd052000,eugene deluke,Operations Management 
OPRE,3310,501,8,10,10,14,7,2,1,1,2,,1,,3,5,1,,5,"Venkataraman, Ashwin","Nirbhavane, Akshay B",,,,,axv190029,ashwin venkataraman,Operations Management 
OPRE,3320,001,1,2,2,5,3,4,,2,1,,3,,2,14,2,,3,"Fatehi, Soraya","Shah, Rishi A",,,,,sxf200005,soraya fatehi,Integrated Supply Chain Management 
OPRE,3330,001,,16,13,3,2,3,2,,1,,3,,,7,5,,2,"Janke, Scott M","Bansal, Aagosh",,,,,smj160830,scott janke,Project Management 
OPRE,3330,501,,12,3,5,2,2,1,,1,,,,5,3,2,,1,"Janke, Scott M","Bansal, Aagosh",,,,,smj160830,scott janke,Project Management 
OPRE,3333,001,10,21,6,4,11,7,3,2,1,1,,,,17,1,,1,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,002,16,12,9,6,6,6,1,3,,,,,,20,1,,4,"Ahadi, Khatereh","Zhang, Minmin","Buggineni, Kranthi Teja",,,,kxa180010,khatereh ahadi,Quantitative Business Analysis 
OPRE,3333,003,19,11,11,3,7,3,2,3,,,,,2,20,1,,3,"Ahadi, Khatereh","Buggineni, Kranthi Teja",,,,,kxa180010,khatereh ahadi,Quantitative Business Analysis 
OPRE,3333,004,5,13,6,7,11,5,4,3,2,,,,,20,1,,2,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,0W1,22,22,15,2,6,2,,2,1,,,,1,7,,,0,"Alimirzaei, Athena","Celik, Beyza",,,,,axa134231,athena alimirzaei,Quantitative Business Analysis 
OPRE,3360,001,4,14,6,4,5,6,7,3,5,,,,2,13,,,1,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,nxe180001,negin enayaty ahangar,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,002,6,14,4,3,8,2,2,2,2,1,,,2,18,2,,4,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,,nxe180001,negin enayaty ahangar,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,003,10,13,7,5,9,3,1,1,2,,2,,,12,3,,2,"Farajbakhsh Mamaghani, Fariba",,,,,,fxf150430,fariba mamaghani,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,004,1,12,4,7,4,3,2,1,1,,1,,1,22,6,,5,"Simsek, Ahmet S","Sul, Inki",,,,,axs158032,ahmet simsek,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,005,17,2,7,5,10,3,,7,,,,,,11,1,,6,"Ahadi, Khatereh","Zhang, Minmin",,,,,kxa180010,khatereh ahadi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,006,12,11,4,3,4,5,1,11,,,,,,16,,,3,"Ahadi, Khatereh","Zhang, Minmin",,,,,kxa180010,khatereh ahadi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,007,7,5,17,12,3,5,4,1,1,,1,,4,5,2,,3,"Shi, Lingling",,,,,,lxs171930,,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,0W1,4,13,15,10,6,5,,1,1,,,,2,12,1,,0,"Brussolo, Monica E","Kattula, Karthik Mahanth",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,501,9,16,7,9,8,5,4,3,1,,,,,4,2,,1,"Kucukgul, Can",,,,,,cxk151030,can kucukgul,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,502,2,7,2,7,12,10,4,2,5,,2,1,3,8,2,,3,"Simsek, Ahmet S","Sul, Inki",,,,,axs158032,ahmet simsek,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4310,001,,7,8,1,6,7,2,3,3,2,1,,2,16,1,,1,"Ramanathan, Kannan","Nallur Srinivasan, Badri Naarayanan",,,,,kxr087000,kannan ramanathan,Lean and Six Sigma Processes 
OPRE,4320,001,1,1,3,4,8,1,,,2,,,,1,6,,,0,"Subramoniam, Ramesh","Krishnan, Raghavi",,,,,rxs179630,ramesh subramoniam,Integrated SCM Information Systems 
OPRE,4330,501,18,13,5,1,2,,,,,,,,1,1,,,0,"Widdifield, David S","Donihakkalu Venkatesh Murthy, Sujith Subrahmanya",,,,,dsw180001,david widdifield,Global Logistics and Inventory Management 
OPRE,4340,001,6,12,10,5,2,1,,,1,,,,1,2,,,0,"Widdifield, David S","Donihakkalu Venkatesh Murthy, Sujith Subrahmanya",,,,,dsw180001,david widdifield,Purchasing  Sourcing  and Contract Management 
OPRE,4350,001,1,3,1,1,1,1,1,2,2,,,1,1,2,2,,8,"Wang, Shouqiang","Foroughi Esfahani, Bita","Mozik, Vince C",,,,sxw163830,shouqiang wang,Spreadsheet Modeling and Analytics 
OPRE,4395,001,,19,,,,,,,,,,,,,,,0,"Parks, David","Jain, Rajul",,,,,dxp153830,david parks,Capstone Senior Project - Supply Chain Management 
OPRE,6301,001,,9,5,3,3,2,1,,,,,,2,,,9,1,"Toptal, Aysegul","Khan, Bilal M",,,,,axt083100,aysegul toptal,Statistics and Data Analysis 
OPRE,6301,002,,4,9,2,5,2,,,,,,,3,,,4,3,"Toptal, Aysegul","Khan, Bilal M",,,,,axt083100,aysegul toptal,Statistics and Data Analysis 
OPRE,6301,003,,6,8,3,5,1,1,1,,,,,2,,,4,2,"Toptal, Aysegul","Khan, Bilal M",,,,,axt083100,aysegul toptal,Statistics and Data Analysis 
OPRE,6301,004,,8,3,1,,2,,,,,,,4,,,5,1,"Toptal, Aysegul","Khan, Bilal M",,,,,axt083100,aysegul toptal,Statistics and Data Analysis 
OPRE,6301,005,,13,11,3,2,3,,1,,,,,2,,,14,0,"Leach, Sonia E","Bu, Like",,,,,sel120030,sonia leach,Statistics and Data Analysis 
OPRE,6301,006,,33,1,10,6,,,1,,,,,3,,,13,1,"Sethi, Awanti",,,,,,asethi,awanti sethi,Statistics and Data Analysis 
OPRE,6301,501,,7,9,7,5,5,,,,,,,6,,,10,1,"Leach, Sonia E","Bu, Like",,,,,sel120030,sonia leach,Statistics and Data Analysis 
OPRE,6301,GW1,,13,5,6,,2,,2,,,,,1,,,3,2,"Bush, Rhonda L",,,,,,,rhonda bush,
OPRE,6301,GW2,,11,7,6,2,3,,,,,,,,,,,1,"Brussolo, Monica E",,,,,,meb049000,monica brussolo,
OPRE,6302,001,,8,4,8,,,,1,,,,,,,,1,2,"Wang, Guihua","Rasulov, Toghrul",,,,,gxw130630,guihua wang,Operations Management 
OPRE,6302,002,,11,1,9,3,,,,,,,,,,,1,0,"Wang, Guihua","Rasulov, Toghrul",,,,,gxw130630,guihua wang,Operations Management 
OPRE,6302,0W1,,15,12,9,3,2,,,,,,,,,,7,2,"Dawande, Milind","Manchiraju, Chandrasekhar Seetharama",,,,,milind,milind dawande,Operations Management 
OPRE,6302,501,,9,15,10,3,1,1,,,,,,1,,,15,0,"Rajamani, Divakar","Mobini Dehkordi, Zahra",,,,,dxr020100,divakar rajamani,Operations Management 
OPRE,6302,CW1,,8,10,4,,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh,
OPRE,6302,MBC,,29,13,3,1,,,,,,,,,,,9,1,"Honhon, Dorothee B","Mobini Dehkordi, Zahra",,,,,dbh130130,dorothee honhon,
OPRE,6302,XS1,,8,16,1,,,,,,,,,,,,4,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh,
OPRE,6303,0W1,,14,1,3,3,,,,,,,,1,,,3,1,"Sethi, Awanti",,,,,,asethi,awanti sethi,Quantitative Foundations of Business 
OPRE,6304,501,,9,7,9,,,,,,,,,,,,18,3,"Simsek, Ahmet S","Sul, Inki",,,,,axs158032,ahmet simsek,Operations Analytics 
OPRE,6325,501,,9,1,1,1,,,,,,,,1,,,,0,"Stephens, Timothy G","Shah, Rishi A",,,,,tgs170130,timothy stephens,Healthcare Operations Management 
OPRE,6332,0W1,,31,14,10,,1,1,1,,,,,3,,,4,0,"Ramanathan, Kannan","Nallur Srinivasan, Badri Naarayanan",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,501,,59,6,3,1,1,,,,,,,1,,,5,0,"Ramanathan, Kannan","Nallur Srinivasan, Badri Naarayanan",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6341,501,,19,1,1,,1,,,,,,,1,,,,1,"Honhon, Dorothee B",,,,,,dbh130130,dorothee honhon,Retail Operations 
OPRE,6355,001,,7,9,,,,,,,,,,,,,,0,"Bolton, Gary","Katok, Elena M",,,,,gxb122130,gary bolton,Deal Making Strategies 
OPRE,6359,0W1,,4,,2,1,1,,,,,,,,,,4,0,"Brussolo, Monica E","Kattula, Karthik Mahanth",,,,,meb049000,monica brussolo,Advanced Statistics for Data Science 
OPRE,6359,501,,2,2,,,1,,,,,,,,,,5,1,"Ramezani, Rasoul","Kattula, Karthik Mahanth",,,,,rxr145930,rasoul ramezani,Advanced Statistics for Data Science 
OPRE,6362,0W1,,6,10,3,,,,,,,,,,,,1,0,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management in Engineering and Operations 
OPRE,6362,501,,22,10,,,,,,,,,,,,,4,0,"Janke, Scott M","Jain, Rajul",,,,,smj160830,scott janke,Project Management in Engineering and Operations 
OPRE,6364,001,,16,13,5,3,1,1,,,,,,1,,,,1,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan,Lean Six Sigma 
OPRE,6366,0W1,,2,5,2,3,,,,,,,,,,,2,2,"Cakanyildirim, Metin","Shetty, Pratik Kishore",,,,,metin,metin cakanyildirim,Global Supply Chain Management 
OPRE,6366,501,,8,,2,1,,1,2,,,,,,,,5,0,"Leach, Sonia E","Bu, Like",,,,,sel120030,sonia leach,Global Supply Chain Management 
OPRE,6367,001,,39,,,,,,,,,,,,,,,0,"Parks, David","Bansal, Aagosh",,,,,dxp153830,david parks,Capstone Projects in Supply Chain Management 
OPRE,6369,501,,7,7,3,2,5,,,,,,,,,,2,0,"Subramoniam, Ramesh","Krishnan, Raghavi",,,,,rxs179630,ramesh subramoniam,Supply Chain Software with SAP 
OPRE,6370,0W1,,10,,2,2,3,,1,,,,,,,,2,1,"Frazelle, Andrew E","Rasulov, Toghrul",,,,,aef180002,andrew frazelle,Global Logistics and Transportation 
OPRE,6370,501,,18,2,2,4,,,,,,,,,,,,0,"Sabri, Ehap H","Krishnan, Raghavi",,,,,exs055000,ehap sabri,Global Logistics and Transportation 
OPRE,6371,0W1,,6,2,2,1,,,,,,,,1,,,3,1,"Katok, Elena M","Shetty, Pratik Kishore",,,,,emk120030,elena katok,Purchasing  Sourcing and Contract Management 
OPRE,6371,501,,7,4,2,1,,,,,,,,,,,3,1,"Katok, Elena M","Shetty, Pratik Kishore",,,,,emk120030,elena katok,Purchasing  Sourcing and Contract Management 
OPRE,6372,PS1,,7,3,1,,,,,,,,,,,,,0,"Szot, James","Rajamani, Divakar","Koganti, Ramakrishna","Thouin, Mark",,,,james szot,
OPRE,6372,PW1,,10,2,2,,,,,,,,,1,,,,0,"Szot, James","Rajamani, Divakar","Koganti, Ramakrishna","Thouin, Mark",,,,james szot,
OPRE,6373,PS1,,8,2,,,,,,,,,,,,,,0,"Szot, James","Slaikeu, Karl A","Thouin, Mark",,,,,james szot,
OPRE,6373,PW1,,9,1,,1,,,,,,,,,,,,0,"Szot, James","Slaikeu, Karl A","Thouin, Mark",,,,,james szot,
OPRE,6378,501,,52,8,1,1,,,,,,,,,,,,0,"Widdifield, David S","Donihakkalu Venkatesh Murthy, Sujith Subrahmanya",,,,,dsw180001,david widdifield,Supply Chain Strategy 
OPRE,6379,501,,6,4,4,2,,2,,,,,,1,,,,0,"Rajamani, Divakar","Mobini Dehkordi, Zahra",,,,,dxr020100,divakar rajamani,Product Lifecycle Management 
OPRE,7343,001,,9,6,6,3,,,,,,,,,,,1,0,"Venkataraman, Ashwin",,,,,,axv190029,ashwin venkataraman,Modern Machine Learning Methods 
OPRE,7351,001,,,,,,,,,,,,,,,,18,0,"Sethi, Suresh",,,,,,sethi,,Seminar in Operations Management 
PA,3310,001,4,6,1,1,1,,,,,,,,1,1,,,1,"McCaskill, John R","Egukawhore, Oghenekome",,,,,jrm094020,john mccaskill,Managing Government Organizations 
PA,3333,0W1,1,10,6,1,4,,,,,,,,1,,,,1,"Hoang, Thanh T",,,,,,tth180005,thanh hoang,Human Resources Management  Leading a Diverse Workforce 
PA,3378,001,,8,6,4,2,,,,,,,,,2,,,2,"Gorina, Evgenia",,,,,,exg131830,evgenia gorina,Public Finance and Economics 
PA,3380,0W1,,15,,,1,,,,,,,,1,,,,3,"Rabbi, Md. Fazle",,,,,,mxr163630,md fazle rabbi,Organizations  Theory and Behavior 
PA,4355,0W1,13,6,2,1,2,1,,,,,,2,2,2,,,2,"Upoma, Shahrin S",,,,,,ssu170230,shahrin upoma,Managing Nonprofit Organizations 
PA,4390,001,1,8,,1,1,1,,,,,,,,,,,0,"Kiel, Lowell D",,,,,,dkiel,,Capstone - Social Entrepreneurship  Leading Change 
PA,4396,0W1,1,2,2,,,2,1,,,,,,1,2,,,0,"Maxwell, Sarah P",,,,,,spm092000,sarah maxwell,Topics in Public Administration 
PA,6311,0W1,,16,,,,,,1,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Public Management 
PA,6315,0W1,,33,5,2,1,1,,,,,,,,,,,1,"Harrington, James","Rafi, Ahmed",,,,,jxh134630,james harrington,Evaluating Program and Organizational Performance 
PA,6345,001,,47,,,2,,,2,,,,,,,,1,0,"Sabharwal, Meghna","Yoon, Youngseok",,,,,mxs095000,meghna sabharwal,Human Resources Management 
PA,6348,0W1,,12,,,,,,,,,,,,,,,0,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Navigating the Public Service Workplace 
PA,6370,001,,8,2,,1,,,,,,,,,,,,0,"Battaglio, Randy P","McCaskill, John R",,,,,rpb071000,jr r paul battaglio,Project and Contract Management 
PA,6386,501,,10,,,1,,,1,,,,,,,,,0,"Sabharwal, Meghna","Yoon, Youngseok",,,,,mxs095000,meghna sabharwal,Diversity Management 
PA,6387,0W1,,9,1,,,,,,,,,,,,,,0,"Searing, Elizabeth",,,,,,exs200001,elizabeth searing,Strategic Planning for Nonprofit 
PA,6399,501,,17,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Capstone in Public Affairs 
PA,7314,501,,10,,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Advanced Policy Process  Implementation and Evaluation 
PA,7350,501,,12,,,,,,,,,,,,,,,0,"Battaglio, Randy P","Kiel, Lowell D",,,,,rpb071000,jr r paul battaglio,Advanced Organizational Theory and Behavior 
PA,7360,501,,5,7,,2,,,,,,,,,,,,0,"Gorina, Evgenia",,,,,,exg131830,evgenia gorina,Advanced Fiscal and Budgetary Policy 
PHIL,1301,0W1,,116,,3,40,,6,13,,,5,,8,31,8,,7,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,Introduction to Philosophy 
PHIL,1305,0W1,5,25,,,7,,,4,,,,,1,6,1,,0,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,Introduction to Philosophy of Religion 
PHIL,1306,001,,29,9,11,24,14,8,12,12,2,2,,14,11,14,,12,"Davies, Katherine","Bensinger, Justin F","Armentrout, Kenneth C","Enyaosah, Damian P",,,kxd180013,,Introduction to Ethics 
PHIL,2303,501,7,3,,6,2,,3,5,,2,2,,5,6,1,,6,"Escalante, Elizabeth R",,,,,,exe121230,elizabeth escalante,Introduction to Logic 
PHIL,2317,0W1,2,9,,6,13,,,4,,,1,,3,4,2,,2,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,History of Philosophy II 
PHIL,3309,501,24,17,,,3,,1,,,,,,1,1,,,2,"Amato, Lawrence A",,,,,,laa062000,lawrence amato,Philosophy of Technology 
PHIL,3324,001,1,3,2,5,3,2,,2,,1,,,2,3,,,2,"Brown, Matthew",,,,,,mxb091000,matthew brown,19th and 20th Century Philosophy 
PHIL,3328,001,2,5,1,1,,,,,,1,1,,1,2,1,,3,"Brown, Matthew",,,,,,mxb091000,matthew brown,History and Philosophy of Science and Medicine 
PHIL,4333,003,,9,1,1,1,1,,,,,,,1,,,,0,"Davies, Katherine",,,,,,kxd180013,,Feminist Philosophy 
PHIL,6325,003,,7,1,,,,,1,,,,,,,,,1,"Davies, Katherine",,,,,,kxd180013,,Feminist and Queer Theory 
PHYS,1301,001,14,63,30,26,16,6,4,4,4,2,,1,3,12,3,,11,"Khan, Amena","Chinthak Murali, .",,,,,axk140130,amena khan,College Physics I 
PHYS,1301,002,5,9,19,10,7,3,5,8,2,1,,,3,4,3,,20,"Du, Shengwang","Zhang, Xurui",,,,,sxd200057,shengwang du,College Physics I 
PHYS,1302,001,23,33,15,18,12,9,9,10,8,2,8,3,2,16,11,,10,"Sun, Kuei","Mahmud, Mohammad M",,,,,kxs147030,kuei sun,College Physics II 
PHYS,1302,002,69,20,17,11,7,6,2,,1,1,,1,2,2,2,,1,"Saleh, Lamya","Waczak, John",,,,,lxs190019,lamya saleh,College Physics II 
PHYS,2125,101,5,16,2,3,,,1,,,,,,1,,2,,0,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,102,1,20,2,3,1,,,,,,,,,1,,,2,"Sun, Kuei","Khan, Amena","Zanders, Alan P",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,103,3,19,,1,2,1,,,,,1,1,1,,1,,0,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,104,3,17,3,,1,1,1,,,,,,1,1,,,2,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,105,4,17,1,1,,,,,,,,,2,1,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,106,2,20,3,1,,,,,,,,,,,,,4,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,107,2,19,2,1,,1,,2,,,,,1,1,1,,0,"Sun, Kuei","Khan, Amena","Bangar, Esha",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,108,5,19,1,1,1,,,,,,,1,,1,,,1,"Sun, Kuei","Khan, Amena","Bangar, Esha",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,109,1,19,2,2,2,,,1,,,,,1,2,,,0,"Sun, Kuei","Khan, Amena","Su, Guannan",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,110,6,15,3,2,1,,,,1,,,,,,,,2,"Sun, Kuei","Khan, Amena","Su, Guannan",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,111,2,23,1,1,1,,,1,,,,,1,,,,0,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,112,4,20,2,,,,,,,,,1,,1,,,1,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,113,2,21,2,2,1,2,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,114,4,22,,1,,,,,,,,,1,,,,1,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,115,2,18,2,3,2,,2,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,116,4,16,3,2,2,,,,,,,,,1,,,2,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,117,5,20,,,,1,,1,,,,,2,,,,1,"Sun, Kuei","Khan, Amena","Lai, Xuanying",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,118,1,26,1,,,,,,,,,,,,,,2,"Sun, Kuei","Khan, Amena","Lai, Xuanying",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,119,2,20,1,2,,1,1,,,1,,,,1,,,0,"Sun, Kuei","Khan, Amena","Balagopal, Gokul",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,120,5,15,2,3,2,,,,,,,,1,1,,,1,"Sun, Kuei","Khan, Amena","Balagopal, Gokul",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,121,4,10,6,1,3,1,,,,,,2,2,,,,2,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,122,2,12,4,1,1,1,,,1,,,1,2,1,,,4,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,123,4,20,3,,,1,,,,,1,,1,,,,0,"Sun, Kuei","Khan, Amena","Singh, Devesh",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,124,3,19,3,1,,1,1,,,,,,1,,1,,0,"Sun, Kuei","Khan, Amena","Singh, Devesh",,,,kxs147030,kuei sun,Physics Laboratory I 
